VARIABLES = \
"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,    "probe_u1"    ,    "probe_u2"    ,    "probe_u3"    ,    "probe_u4"    ,    "probe_u5"    ,    "probe_v1"    ,    "probe_v2"    ,    "probe_v3"    ,    "probe_v4"    ,    "probe_v5"    ,    "probe_w1"    ,    "probe_w2"    ,    "probe_w3"    ,    "probe_w4"    ,    "probe_w5"    ,   "relrms[Rho]"  ,  "relrms[RhoU]"  ,  "relrms[RhoV]"  ,  "relrms[RhoW]"  ,  "relrms[RhoE]"  
        938,           0,          99,      -8.066280911,      -5.125754735,      -5.521980993,      -5.462032974,      -1.280911335,       362.5755528,       1.453946048,  -0.0009383944904,   0.0007238019606,  -4.272196711e-07,   -0.005259686008,    -0.00393989851,       1.453946048,   0.0007238019606,  -0.0009383944904,  -0.0006454121812,              -nan,      -24.35827805,      -5.986320949,       107.7187737,       292.4027077,       410.4537647,      -28.23241497,       14.08070063,      -11.35808587,      -61.95311109,      -74.03801296,        27.3563091,       -43.6106282,      -78.40432546,       2.668391475,      -2.681451257,      -3.323839798,      -3.009632901,      -3.040410104,      -3.072413113,      -1.859278826
        939,           0,          99,      -7.895310759,      -4.870484209,      -5.282597692,      -5.436514371,      -1.220884716,       362.5755528,        1.45385293,  -0.0008669435624,   0.0006456280208,  -4.524358312e-07,   -0.004896025015,   -0.003497732178,        1.45385293,   0.0006456280208,  -0.0008669435624,  -0.0005963076075,              -nan,      -38.17847192,      -13.77267195,       102.5298999,       291.4327228,       410.4642291,      -45.14432254,        17.5412608,      -6.353343218,      -60.16440487,      -73.63516276,       29.04283721,      -41.21042113,      -75.99143983,       2.038686864,      -3.177287904,      -3.154210793,      -2.754969799,      -2.801120743,      -3.043820027,      -1.798848803
        940,           0,          99,      -7.961257217,      -5.004469551,      -5.358550901,      -5.419895016,      -1.218808881,       362.5755528,       1.453745739,  -0.0008298838014,   0.0005604261455,  -4.793111143e-07,   -0.004719763296,   -0.003033699482,       1.453745739,   0.0005604261455,  -0.0008298838014,  -0.0005708589744,              -nan,      -57.09929946,      -22.83166827,       96.41811451,        289.828119,       410.4104594,      -47.83508689,       21.44948043,      -1.296857287,      -58.21351756,       -73.1875978,       32.10870294,      -37.88599437,      -73.19442451,        1.17225675,      -3.708696012,      -3.221677228,      -2.889822318,      -2.877118872,      -3.023396406,      -1.796681518
        941,           0,          99,        -7.8744714,      -4.826253547,      -5.302593697,      -5.395700244,       -1.22621811,       362.5755528,       1.453649831,  -0.0008281549675,   0.0004766197877,  -5.069041033e-07,   -0.004732641562,   -0.002593012604,       1.453649831,   0.0004766197877,  -0.0008281549675,  -0.0005697073322,              -nan,      -74.80847429,      -32.80165072,       89.59745618,       287.6489215,       410.3081978,      -40.41269239,       25.62927184,       3.453887355,      -56.14345785,       -72.6916349,       34.43898186,      -33.27991843,      -70.03105321,     0.07423150327,      -4.241403305,      -3.136455888,      -2.712776523,      -2.821329857,      -2.995189008,      -1.803936641
        942,           0,          99,      -7.980977997,      -4.920418612,      -5.494807655,      -5.453805748,      -1.294658792,       362.5755528,       1.453588774,  -0.0008575278928,   0.0004053334498,  -5.343556081e-07,   -0.004909171493,   -0.002232721894,       1.453588774,   0.0004053334498,  -0.0008575278928,  -0.0005899384394,              -nan,      -88.61389106,      -43.21307911,       82.20599442,        284.840114,       410.1743821,      -28.12319278,       29.83298038,       7.661992424,      -53.97285179,      -72.14136593,       34.40769734,      -27.15805138,      -66.61865882,      -1.229061623,      -4.730661568,      -3.244524573,      -2.808011104,      -3.013790058,      -3.048699702,      -1.872020013
        943,           0,          99,      -7.839152715,      -4.769608434,      -5.269137231,      -5.368200685,      -1.209777139,       362.5755528,       1.453583449,  -0.0009121277341,   0.0003544966845,  -5.613260411e-07,   -0.005216096164,   -0.001989147278,       1.453583449,   0.0003544966845,  -0.0009121277341,  -0.0006275028343,              -nan,      -98.91328073,      -53.31836557,       74.31507783,       281.4811781,       410.0149077,       -14.6342102,       33.73816245,       11.21706822,      -51.71114052,       -71.5038946,       31.59208862,       -19.7559949,      -63.08463714,      -2.737501577,      -5.142758272,      -3.104131012,      -2.657875279,      -2.787907292,      -2.958430798,      -1.786927609
        944,           0,          99,      -7.883891111,      -4.835448471,      -5.368815733,      -5.352809594,      -1.222663138,       362.5755528,       1.453646121,  -0.0009848837445,   0.0003280994247,  -5.876225968e-07,   -0.005614877896,   -0.001876696236,       1.453646121,   0.0003280994247,  -0.0009848837445,  -0.0006775264832,              -nan,      -107.1318793,      -62.45185355,       65.99170541,       277.6161792,       409.8297568,       -2.69359761,       36.86282789,         14.096299,      -49.35247031,      -70.74744596,       26.69394784,      -12.11294021,      -59.71908942,      -4.404689272,      -5.446351196,      -3.149883403,      -2.723268839,      -2.887039376,      -2.939066537,        -1.7991163
        945,           0,          99,      -7.806810657,      -4.721766844,      -5.291639317,      -5.356614345,      -1.200901844,       362.5755528,       1.453780712,   -0.001065187894,   0.0003258345134,  -6.127152196e-07,   -0.006046365205,   -0.001887693855,       1.453780712,   0.0003258345134,   -0.001065187894,  -0.0007327019025,              -nan,      -114.2014009,       -70.2371647,       57.24668921,       273.2618751,       409.5978217,       5.444472644,       38.49416468,       16.31136931,      -46.91199088,      -69.80554226,       20.13994428,      -5.880013061,      -56.45922515,      -6.130789914,      -5.607744222,      -3.073249223,      -2.607843878,      -2.809389246,      -2.938393772,      -1.775487334
        946,           0,          99,       -7.85029188,        -4.7760484,       -5.38389574,      -5.350083524,      -1.149300206,       362.5755528,       1.453978841,    -0.00114628214,    0.000345225936,  -6.365609668e-07,   -0.006473261055,   -0.002005143645,       1.453978841,    0.000345225936,    -0.00114628214,   -0.000788376081,              -nan,      -120.3146805,      -76.38037576,       48.10374082,       268.4196144,       409.3008254,       8.999889902,       37.72642754,       17.89508413,       -44.4187445,      -68.68053698,       11.42807999,      -2.727141879,      -53.31185273,      -7.814721972,      -5.594350297,      -3.116529128,      -2.658878017,      -2.901052101,      -2.927113917,      -1.721073073
        947,           0,          99,      -7.834301459,      -4.718808392,      -5.334505861,      -5.371593094,      -1.270541111,       362.5755528,       1.454223907,   -0.001220667016,   0.0003809333746,  -6.590694288e-07,   -0.006854389339,   -0.002199420615,       1.454223907,   0.0003809333746,   -0.001220667016,  -0.0008393941336,              -nan,      -124.7213992,      -80.32751331,        38.6444142,       263.1034951,       408.9043625,       8.953797748,       34.54316976,       18.84468549,      -41.90110362,       -67.3863386,     -0.2159422521,         -3.676641,      -50.34743134,      -9.360568833,      -5.388267192,      -3.099370558,      -2.596864367,      -2.850701726,      -2.944717998,      -1.838006372
        948,           0,          99,      -7.904364592,      -4.814872723,       -5.45579714,      -5.400448197,      -1.271541232,       362.5755528,       1.454491382,   -0.001282041974,   0.0004245835668,  -6.796106214e-07,   -0.007156221067,   -0.002426883993,       1.454491382,   0.0004245835668,   -0.001282041974,  -0.0008814366245,              -nan,      -127.2634192,      -81.74091567,       29.03880491,       257.3538194,       408.3887796,       7.724853184,       29.32053788,       19.06255398,      -39.41487836,      -65.95770838,      -13.95458393,      -8.227309505,      -47.69951152,      -10.69237939,      -4.969209785,      -3.167133111,      -2.686811136,      -2.971011861,      -2.969947728,      -1.833780097
        949,           0,          99,      -7.800438476,      -4.721475809,       -5.25911422,      -5.325393591,      -1.194767015,       362.5755528,        1.45475346,   -0.001324220399,   0.0004708519345,  -6.988962284e-07,   -0.007346358839,   -0.002661952322,        1.45475346,   0.0004708519345,   -0.001324220399,  -0.0009102713527,              -nan,      -129.3083749,      -81.35077795,       19.30883608,       251.2531552,       407.7311102,       6.900641476,       22.33376189,       18.56823855,      -37.00259959,      -64.41788845,      -27.13703591,      -15.36968239,      -45.46347856,        -11.731632,      -4.333749209,      -3.060013397,      -2.586258595,      -2.772978169,      -2.891182632,       -1.75181303
        950,           0,          99,      -7.889245146,       -4.81273342,      -5.449784457,      -5.374217654,      -1.212816114,       362.5755528,       1.454985149,   -0.001345910389,   0.0005128200093,  -7.163272804e-07,   -0.007421166563,   -0.002870711851,       1.454985149,   0.0005128200093,   -0.001345910389,  -0.0009250337646,              -nan,      -131.7816684,      -81.22674884,       9.288466586,        244.900136,       406.9101478,        6.15530645,       14.03509958,       17.72304167,      -34.71050915,      -62.83218237,      -37.48268095,      -23.73975731,      -43.64521916,      -12.42610473,      -3.520947186,      -3.144875325,      -2.669862079,      -2.961906121,      -2.935895761,      -1.764862819
        951,           0,          99,      -7.804184004,      -4.717841946,      -5.307171931,      -5.309665687,      -1.169424133,       362.5755528,       1.455167993,    -0.00134670956,   0.0005476023419,   -7.31992005e-07,    -0.00738167897,   -0.003041185585,       1.455167993,   0.0005476023419,    -0.00134670956,  -0.0009254667269,              -nan,      -132.7870674,      -83.70850524,      -1.168525137,       238.3739835,       405.9401234,       4.422100532,        6.23531026,       17.03716109,       -32.5469539,      -61.26913514,      -43.80216944,      -32.19652563,      -42.13741277,      -12.73509472,      -2.603509178,      -3.055432376,      -2.567467687,      -2.817169349,      -2.867029811,      -1.717099183
        952,           0,          99,       -7.86924153,      -4.803816191,      -5.426482403,      -5.274504949,       -1.15657744,       362.5755528,       1.455295528,    -0.00132833857,   0.0005730330204,  -7.460249019e-07,   -0.007240880067,   -0.003164605805,       1.455295528,   0.0005730330204,    -0.00132833857,   -0.000912762078,              -nan,       -128.677829,      -89.41587988,      -12.37176687,       231.7584034,       404.8454981,       1.413438855,       1.999656372,       17.23645184,      -30.45844434,      -59.79991245,      -45.81988694,      -39.28522078,      -40.68643459,      -12.62167591,      -1.642691821,      -3.115826261,       -2.64685531,      -2.934075199,      -2.827281363,      -1.700472428
        953,           0,          99,      -7.825371721,      -4.730826374,      -5.329731316,      -5.334373306,      -1.193564412,       362.5755528,       1.455367049,   -0.001293462133,   0.0005915056446,  -7.588256331e-07,   -0.007015750876,   -0.003256504149,       1.455367049,   0.0005915056446,   -0.001293462133,  -0.0008887532076,              -nan,      -117.2219347,      -96.98287265,      -24.85599824,        225.066548,       403.6201843,      -2.212015333,       3.832191763,        18.9773122,      -28.34505867,       -58.4796106,      -44.10501471,       -43.0971844,      -38.82528797,      -12.02916437,      -0.680472099,      -3.067397484,      -2.568954871,      -2.834944993,      -2.882151085,      -1.734600166
        954,           0,          99,      -7.888506027,      -4.795728681,      -5.438402672,       -5.39363293,       -1.26652359,       362.5755528,       1.455390552,   -0.001248255719,   0.0006045127311,  -7.705360513e-07,   -0.006742245394,   -0.003326026971,       1.455390552,   0.0006045127311,   -0.001248255719,  -0.0008576774921,              -nan,      -99.06337857,      -104.1340113,      -38.57057608,       218.3041486,       402.3326483,      -5.615558485,       11.21398478,        22.6301826,       -26.0887505,      -57.32724207,       -40.5635955,      -41.85446899,      -36.07567493,      -10.95659298,      0.2374882036,      -3.126286665,      -2.630563857,      -2.941710958,      -2.936772741,      -1.805715744
